evaluation_id,arm,opponent_family,requested_seed,seat,score,our_cash,opponent_cash,margin,paired_score_delta_vs_c0,paired_margin_delta_vs_c0,action_differences_vs_c0,first_action_difference,action_difference_detail,stored_states,statuses,shop_history_sha256,replay_path
b_development_evaluation,b_simple,mooman_e052a,2026092313,0,1.0,102290.0,92365.0,9925.0,0.0,-258.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092313_seat_0.json.gz
b_development_evaluation,b_simple,mooman_e052a,2026092313,1,1.0,102290.0,92365.0,9925.0,0.0,-258.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092313_seat_1.json.gz
b_development_evaluation,b_simple,mooman_e052a,2026092314,0,1.0,107697.0,93621.0,14076.0,0.0,-461.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092314_seat_0.json.gz
b_development_evaluation,b_simple,mooman_e052a,2026092314,1,1.0,107697.0,93621.0,14076.0,0.0,-461.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092314_seat_1.json.gz
b_development_evaluation,b_simple,mooman_e052a,2026092315,0,1.0,105361.0,90085.0,15276.0,0.0,-209.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092315_seat_0.json.gz
b_development_evaluation,b_simple,mooman_e052a,2026092315,1,1.0,105361.0,90085.0,15276.0,0.0,-209.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\mooman_e052a\seed_2026092315_seat_1.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092311,0,1.0,82821.0,78525.0,4296.0,0.0,-364.0,9,264,"{""by_day_band"":{""d06-11"":1,""d12-17"":8},""candidate_ops_on_different_turns"":{""SOUTH"":6,""PICKUP"":4,""NORTH"":8,""WEST"":20,""WATER"":15,""EAST"":9,""HARVEST"":5,""FEED"":6,""COLLECT_FERTILIZER"":3,""CARE"":1,""DROP"":1,""PLACE"":2,""PLANT"":3,""DIG"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":5,""MELON"":1,""EGG"":2,""WOOL"":1,""STRAWBERRY"":2,""WHEAT"":2,""MILK"":1}}",720,DONE/DONE,44b035d1eee24a0a5b79c4f3fd96ba11d7ff1691bf4df7d550f23508b9a9262c,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092311_seat_0.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092311,1,1.0,82821.0,78525.0,4296.0,0.0,-364.0,9,264,"{""by_day_band"":{""d06-11"":1,""d12-17"":8},""candidate_ops_on_different_turns"":{""SOUTH"":6,""PICKUP"":4,""NORTH"":8,""WEST"":20,""WATER"":15,""EAST"":9,""HARVEST"":5,""FEED"":6,""COLLECT_FERTILIZER"":3,""CARE"":1,""DROP"":1,""PLACE"":2,""PLANT"":3,""DIG"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":5,""MELON"":1,""EGG"":2,""WOOL"":1,""STRAWBERRY"":2,""WHEAT"":2,""MILK"":1}}",720,DONE/DONE,44b035d1eee24a0a5b79c4f3fd96ba11d7ff1691bf4df7d550f23508b9a9262c,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092311_seat_1.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092312,0,1.0,118375.0,112759.0,5616.0,0.0,-298.0,5,264,"{""by_day_band"":{""d06-11"":1,""d12-17"":1,""d18-23"":3},""candidate_ops_on_different_turns"":{""SOUTH"":3,""PICKUP"":1,""WATER"":15,""WEST"":1,""COLLECT_FERTILIZER"":1,""HARVEST"":9,""EAST"":2,""DIG"":2,""CARE"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":2,""MELON"":1,""EGG"":1,""WHEAT"":1}}",720,DONE/DONE,91ad37acb855e1c02e0bab500d1e256071ef5aa9cddc414c76270e1d7fc52487,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092312_seat_0.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092312,1,1.0,118375.0,112759.0,5616.0,0.0,-298.0,5,264,"{""by_day_band"":{""d06-11"":1,""d12-17"":1,""d18-23"":3},""candidate_ops_on_different_turns"":{""SOUTH"":3,""PICKUP"":1,""WATER"":15,""WEST"":1,""COLLECT_FERTILIZER"":1,""HARVEST"":9,""EAST"":2,""DIG"":2,""CARE"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":2,""MELON"":1,""EGG"":1,""WHEAT"":1}}",720,DONE/DONE,91ad37acb855e1c02e0bab500d1e256071ef5aa9cddc414c76270e1d7fc52487,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092312_seat_1.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092313,0,1.0,120822.0,117616.0,3206.0,0.0,-259.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,81cb04ddfa4d33c6fa9d10353469aa043e187ca50c75825c3491b8cd8f27f3f4,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092313_seat_0.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092313,1,1.0,120822.0,117616.0,3206.0,0.0,-259.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,81cb04ddfa4d33c6fa9d10353469aa043e187ca50c75825c3491b8cd8f27f3f4,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092313_seat_1.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092314,0,1.0,116413.0,81459.0,34954.0,0.0,-306.0,3,168,"{""by_day_band"":{""d06-11"":2,""d12-17"":1},""candidate_ops_on_different_turns"":{""PICKUP"":2,""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""WOOL"":1,""MELON"":1,""MILK"":1,""EGG"":1}}",720,DONE/DONE,5e820ec7d712ec28e64856e048b9b36b456dda5c831efe191a3b9dfb0e8850b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092314_seat_0.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092314,1,1.0,116413.0,81459.0,34954.0,0.0,-306.0,3,168,"{""by_day_band"":{""d06-11"":2,""d12-17"":1},""candidate_ops_on_different_turns"":{""PICKUP"":2,""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""WOOL"":1,""MELON"":1,""MILK"":1,""EGG"":1}}",720,DONE/DONE,5e820ec7d712ec28e64856e048b9b36b456dda5c831efe191a3b9dfb0e8850b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092314_seat_1.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092315,0,1.0,74349.0,62382.0,11967.0,0.0,-257.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,2c32e91e883d4973745c6cb65aca3330d5a1e6bce372ce96ee5c53f575fda799,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092315_seat_0.json.gz
b_development_evaluation,b_simple,qeinstein_moev2,2026092315,1,1.0,74349.0,62382.0,11967.0,0.0,-257.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,2c32e91e883d4973745c6cb65aca3330d5a1e6bce372ce96ee5c53f575fda799,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092315_seat_1.json.gz
b_development_evaluation,b_simple,smart_farm,2026092311,0,1.0,97460.0,90620.0,6840.0,0.0,-312.0,1,264,"{""by_day_band"":{""d06-11"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":1,""MELON"":1}}",720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092311_seat_0.json.gz
b_development_evaluation,b_simple,smart_farm,2026092311,1,1.0,97460.0,90620.0,6840.0,0.0,-312.0,1,264,"{""by_day_band"":{""d06-11"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":1,""MELON"":1}}",720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092311_seat_1.json.gz
b_development_evaluation,b_simple,smart_farm,2026092312,0,1.0,107687.0,107394.0,293.0,0.0,-339.0,7,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":5},""candidate_ops_on_different_turns"":{""SOUTH"":5,""PICKUP"":5,""PASS"":4,""WATER"":11,""NORTH"":2,""FEED"":2,""EAST"":5,""WEST"":2,""HARVEST"":1,""CARE"":3,""DROP"":1,""COLLECT_FERTILIZER"":1,""PLANT"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":7,""MELON"":1,""MILK"":2,""EGG"":1,""STRAWBERRY"":1}}",720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092312_seat_0.json.gz
b_development_evaluation,b_simple,smart_farm,2026092312,1,1.0,107687.0,107394.0,293.0,0.0,-339.0,7,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":5},""candidate_ops_on_different_turns"":{""SOUTH"":5,""PICKUP"":5,""PASS"":4,""WATER"":11,""NORTH"":2,""FEED"":2,""EAST"":5,""WEST"":2,""HARVEST"":1,""CARE"":3,""DROP"":1,""COLLECT_FERTILIZER"":1,""PLANT"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":7,""MELON"":1,""MILK"":2,""EGG"":1,""STRAWBERRY"":1}}",720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092312_seat_1.json.gz
b_development_evaluation,b_simple,smart_farm,2026092313,0,1.0,102750.0,93667.0,9083.0,0.0,-270.0,5,264,"{""by_day_band"":{""d06-11"":3,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PLANT"":3,""WEST"":4,""NORTH"":2,""CARE"":3,""FEED"":2,""WATER"":6,""COLLECT_FERTILIZER"":2,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""WHEAT"":2,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092313_seat_0.json.gz
b_development_evaluation,b_simple,smart_farm,2026092313,1,1.0,102750.0,93667.0,9083.0,0.0,-270.0,5,264,"{""by_day_band"":{""d06-11"":3,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PLANT"":3,""WEST"":4,""NORTH"":2,""CARE"":3,""FEED"":2,""WATER"":6,""COLLECT_FERTILIZER"":2,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""WHEAT"":2,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092313_seat_1.json.gz
b_development_evaluation,b_simple,smart_farm,2026092314,0,1.0,108560.0,93196.0,15364.0,0.0,-251.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092314_seat_0.json.gz
b_development_evaluation,b_simple,smart_farm,2026092314,1,1.0,108560.0,93196.0,15364.0,0.0,-251.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092314_seat_1.json.gz
b_development_evaluation,b_simple,smart_farm,2026092315,0,1.0,105609.0,89858.0,15751.0,0.0,-203.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092315_seat_0.json.gz
b_development_evaluation,b_simple,smart_farm,2026092315,1,1.0,105609.0,89858.0,15751.0,0.0,-203.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\smart_farm\seed_2026092315_seat_1.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092311,0,1.0,93423.0,85789.0,7634.0,0.0,-313.0,1,264,"{""by_day_band"":{""d06-11"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":1,""MELON"":1}}",720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092311_seat_0.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092311,1,1.0,93423.0,85789.0,7634.0,0.0,-313.0,1,264,"{""by_day_band"":{""d06-11"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":1,""MELON"":1}}",720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092311_seat_1.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092312,0,1.0,108079.0,104756.0,3323.0,0.0,-319.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":4,""NORTH"":4,""WEST"":2,""WATER"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":3,""EGG"":1}}",720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092312_seat_0.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092312,1,1.0,108079.0,104756.0,3323.0,0.0,-319.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":4,""NORTH"":4,""WEST"":2,""WATER"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":3,""EGG"":1}}",720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092312_seat_1.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092313,0,1.0,102286.0,92371.0,9915.0,0.0,-258.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092313_seat_0.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092313,1,1.0,102286.0,92371.0,9915.0,0.0,-258.0,3,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""STRAWBERRY"":1,""EGG"":1}}",720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092313_seat_1.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092314,0,1.0,107695.0,93623.0,14072.0,0.0,-461.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092314_seat_0.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092314,1,1.0,107695.0,93623.0,14072.0,0.0,-461.0,3,264,"{""by_day_band"":{""d06-11"":1,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":3,""MELON"":1,""MILK"":2,""EGG"":1}}",720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092314_seat_1.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092315,0,1.0,105357.0,90090.0,15267.0,0.0,-209.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092315_seat_0.json.gz
b_development_evaluation,b_simple,souvik_v4,2026092315,1,1.0,105357.0,90090.0,15267.0,0.0,-209.0,5,264,"{""by_day_band"":{""d06-11"":1,""d18-23"":2,""d24-29"":2},""candidate_ops_on_different_turns"":{""SOUTH"":1,""PICKUP"":2,""WEST"":1,""PASS"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":6,""MELON"":1,""STRAWBERRY"":3,""EGG"":2,""MILK"":1,""WOOL"":1}}",720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\b_simple\souvik_v4\seed_2026092315_seat_1.json.gz
b_development_evaluation,c0,mooman_e052a,2026092311,0,1.0,112035.0,111060.0,975.0,0.0,0.0,0,,{},720,DONE/DONE,0f9d3b87b06c1d5e57dbdd19a04ff463d7ee2b1453420023076dd13ab271b37b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092311_seat_0.json.gz
b_development_evaluation,c0,mooman_e052a,2026092311,1,1.0,112035.0,111060.0,975.0,0.0,0.0,0,,{},720,DONE/DONE,0f9d3b87b06c1d5e57dbdd19a04ff463d7ee2b1453420023076dd13ab271b37b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092311_seat_1.json.gz
b_development_evaluation,c0,mooman_e052a,2026092312,0,1.0,108256.0,104609.0,3647.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_0.json.gz
b_development_evaluation,c0,mooman_e052a,2026092312,1,1.0,108256.0,104609.0,3647.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz
b_development_evaluation,c0,mooman_e052a,2026092313,0,1.0,102435.0,92252.0,10183.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz
b_development_evaluation,c0,mooman_e052a,2026092313,1,1.0,102435.0,92252.0,10183.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz
b_development_evaluation,c0,mooman_e052a,2026092314,0,1.0,107949.0,93412.0,14537.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092314_seat_0.json.gz
b_development_evaluation,c0,mooman_e052a,2026092314,1,1.0,107949.0,93412.0,14537.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092314_seat_1.json.gz
b_development_evaluation,c0,mooman_e052a,2026092315,0,1.0,105482.0,89997.0,15485.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092315_seat_0.json.gz
b_development_evaluation,c0,mooman_e052a,2026092315,1,1.0,105482.0,89997.0,15485.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092315_seat_1.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092311,0,1.0,83047.0,78387.0,4660.0,0.0,0.0,0,,{},720,DONE/DONE,44b035d1eee24a0a5b79c4f3fd96ba11d7ff1691bf4df7d550f23508b9a9262c,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz
